alert_id,attack_class,is_attempted,id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
AL-03180,Benign,0,1528800,172.31.64.45-172.31.0.2-52722-53-17,172.31.64.45,52722,172.31.0.2,53,17,2018-02-23 19:38:42.758295,784,1,1,40,139,40,40,40.0,0.0,139,139,139.0,0.0,228316.32653061225,2551.020408163265,784.0,0.0,784,784,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,1275.5102040816328,1275.5102040816328,40,139,89.5,70.0035713374682,4900.5,0,0,0,0,0,0,0,0,1.0,89.5,40.0,139.0,0,0,0,0,0,0,0,20,0,69,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03181,Benign,0,1798202,190.24.156.68-172.31.69.17-56327-445-6,190.24.156.68,56327,172.31.69.17,445,6,2018-02-14 15:10:16.792154,293450,5,4,373,172,140,0,74.6,70.2837107728384,133,0,43.0,62.75348595894893,1857.2158800477084,30.66962003748509,36681.25,50457.01908909347,97821,46,293386,73346.5,48679.21574621624,97885,328,293386,97795.33333333331,358.7900964816801,98195,97501,3,2,0,0,0,1,112,92,17.03867779860283,13.630942238882264,0,140,60.55555555555556,64.99252093724152,4224.027777777778,0,2,1,5,8,0,0,0,0.8,60.55555555555556,74.6,43.0,0,0,0,0,0,0,0,41,0,19,8192,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,293450,BENIGN,-1
AL-03182,Benign,0,2883649,172.31.66.12-172.31.0.2-65205-53-17,172.31.66.12,65205,172.31.0.2,53,17,2018-02-28 13:38:06.304337,15403,1,1,33,86,33,33,33.0,0.0,86,86,86.0,0.0,7725.767707589431,129.8448354216711,15403.0,0.0,15403,15403,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,64.92241771083555,64.92241771083555,33,86,59.5,37.476659402887016,1404.5,0,0,0,0,0,0,0,0,1.0,59.5,33.0,86.0,0,0,0,0,0,0,0,16,0,43,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03183,Benign,0,5086803,172.31.67.78-172.31.0.2-51975-53-17,172.31.67.78,51975,172.31.0.2,53,17,2018-02-21 14:33:38.723877,32437,1,1,40,101,40,40,40.0,0.0,101,101,101.0,0.0,4346.887813299627,61.6579831673706,32437.0,0.0,32437,32437,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,30.828991583685298,30.828991583685298,40,101,70.5,43.1335136523794,1860.5,0,0,0,0,0,0,0,0,1.0,70.5,40.0,101.0,0,0,0,0,0,0,0,20,0,50,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03184,Benign,0,3332356,213.202.230.219-172.31.67.100-32088-3389-6,213.202.230.219,32088,172.31.67.100,3389,6,2018-02-23 20:08:12.370710,90356429,14,10,1386,2276,680,0,99.0,189.2048137296235,1884,0,227.6,588.7880584537851,40.52838343135495,0.2656147466828287,3928540.391304348,17975399.675304968,86377410,14,3979005,306077.3076923077,393470.1306688528,1263541,31169,90356359,10039595.444444444,28628969.599454798,86377410,106006,7,5,0,0,0,1,292,212,0.1549419355649834,0.1106728111178453,0,1884,152.58333333333331,400.102912485913,160082.34057971014,1,2,1,12,23,0,1,2,0.7142857142857143,152.58333333333334,99.0,227.6,0,0,0,0,0,0,0,57,0,94,8192,0,7,20,3979019.0,0.0,3979019,3979019,86377410.0,0.0,86377410,86377410,-1,-1,90356429,BENIGN,-1
AL-03185,Benign,0,5031558,5.101.40.105-172.31.67.104-11362-3389-6,5.101.40.105,11362,172.31.67.104,3389,6,2018-03-01 19:44:06.245167,1728733,8,7,1048,1429,581,0,131.0,196.1515449121637,1149,0,204.1428571428571,420.4990798925441,1432.8412773979555,8.676874913592787,123480.92857142857,245603.15098062137,953120,4,1728733,246961.8571428572,386955.2577531536,1117814,4,1620316,270052.6666666667,335272.33998567,953120,108861,5,5,0,0,1,0,172,152,4.627666620582819,4.049208293009968,0,1149,165.13333333333335,310.55454240684327,96444.1238095238,0,2,1,10,14,0,1,1,0.875,165.13333333333333,131.0,204.14285714285717,0,0,0,0,0,0,0,69,0,95,8192,62952,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1728733,BENIGN,-1
AL-03186,Benign,0,1018238,172.31.67.15-172.31.0.2-59540-53-17,172.31.67.15,59540,172.31.0.2,53,17,2018-02-21 12:29:50.162582,741,1,1,51,79,51,51,51.0,0.0,79,79,79.0,0.0,175438.59649122806,2699.055330634278,741.0,0.0,741,741,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,1349.527665317139,1349.527665317139,51,79,65.0,19.79898987322333,392.0,0,0,0,0,0,0,0,0,1.0,65.0,51.0,79.0,0,0,0,0,0,0,0,25,0,39,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03187,DDoS,0,6182393,18.218.229.235-172.31.69.28-50111-80-6,18.218.229.235,50111,172.31.69.28,80,6,2018-02-21 18:24:00.726389,30151,5,5,276,935,276,0,55.2,123.4309523579884,935,0,187.0,418.1447117924607,40164.505323206526,331.6639580776757,3350.1111111111118,8364.146765278041,25411,2,30149,7537.25,12022.787873450983,25411,295,30144,7536.0,12298.354442769976,25764,29,1,1,0,0,0,0,112,112,165.83197903883786,165.83197903883786,0,935,121.1,298.8401467897734,89305.43333333333,2,2,0,2,9,0,1,1,1.0,121.1,55.2,187.0,0,0,0,0,0,0,0,27,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,30151,DDoS-HOIC,-1
AL-03188,Benign,0,750985,172.31.64.60-138.197.51.123-52129-443-6,172.31.64.60,52129,138.197.51.123,443,6,2018-02-14 18:48:31.359841,17368,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,115.15430677107322,17368.0,0.0,17368,17368,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,32,20,57.57715338553661,57.57715338553661,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,17368,BENIGN,-1
AL-03189,Benign,0,4991232,172.31.67.29-172.31.0.2-51486-53-17,172.31.67.29,51486,172.31.0.2,53,17,2018-03-02 17:29:37.170743,1933,1,1,37,92,37,37,37.0,0.0,92,92,92.0,0.0,66735.64407656492,1034.6611484738748,1933.0,0.0,1933,1933,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,517.3305742369374,517.3305742369374,37,92,64.5,38.89087296526012,1512.5,0,0,0,0,0,0,0,0,1.0,64.5,37.0,92.0,0,0,0,0,0,0,0,18,0,46,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03190,Benign,0,5267284,213.202.230.144-172.31.66.121-43568-3389-6,213.202.230.144,43568,172.31.66.121,3389,6,2018-02-22 13:08:22.379377,90105028,13,10,1348,1579,629,0,103.69230769230772,171.71312540367273,1155,0,157.9,357.32103523613364,32.48431374994967,0.2552576755206158,4095683.0909090913,18311415.119967908,86069158,3,4035750,336312.5,428073.7154852697,1323299,3,90104971,10011663.444444444,28524780.66630871,86069158,107273,7,5,0,0,0,1,272,212,0.1442760774681741,0.1109815980524416,0,1155,127.26086956521738,262.8115843218387,69069.92885375494,1,2,1,12,22,0,1,1,0.7692307692307693,127.2608695652174,103.6923076923077,157.9,0,0,0,0,0,0,0,58,0,68,8192,0,7,20,4035870.0,0.0,4035870,4035870,86069158.0,0.0,86069158,86069158,-1,-1,90105028,BENIGN,-1
AL-03191,Benign,0,1868101,172.31.67.53-172.31.0.2-61836-53-17,172.31.67.53,61836,172.31.0.2,53,17,2018-03-02 18:13:28.852541,77711,2,2,62,364,31,31,31.0,0.0,182,182,182.0,0.0,5481.849416427533,51.47276447349796,25903.666666666664,22482.79631926005,40360,1,37350,37350.0,0.0,37350,37350,1,1.0,0.0,1,1,0,0,0,0,0,0,16,16,25.73638223674898,25.73638223674898,31,182,106.5,87.17989064763348,7600.333333333333,0,0,0,0,0,0,0,0,1.0,106.5,31.0,182.0,0,0,0,0,0,0,0,15,0,91,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03192,Benign,0,403454,145.239.183.169-172.31.65.57-56051-3389-6,145.239.183.169,56051,172.31.65.57,3389,6,2018-02-22 21:29:41.503215,11326650,10,8,1148,1581,677,0,114.8,210.0924664152536,1173,0,197.625,406.1217050167528,240.936199140964,1.5891724384526758,666273.5294117645,2238455.979980735,9320015,2,11326650,1258516.6666666667,3148475.181014097,9599510,2,11204652,1600664.5714285714,3412212.800857378,9320015,123157,5,5,0,0,1,0,212,172,0.8828735769181532,0.7062988615345225,0,1173,151.61111111111114,305.08265782337605,93075.42810457516,0,2,1,10,17,0,1,2,0.8,151.61111111111111,114.8,197.625,0,0,0,0,0,0,0,63,0,87,8192,62852,5,20,284360.0,0.0,284360,284360,9320015.0,0.0,9320015,9320015,-1,-1,11326650,BENIGN,-1
AL-03193,Benign,0,4562975,172.31.66.58-172.31.0.2-56752-53-17,172.31.66.58,56752,172.31.0.2,53,17,2018-03-02 14:53:25.175298,1197,1,1,47,103,47,47,47.0,0.0,103,103,103.0,0.0,125313.28320802006,1670.843776106934,1197.0,0.0,1197,1197,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,835.421888053467,835.421888053467,47,103,75.0,39.59797974644666,1568.0,0,0,0,0,0,0,0,0,1.0,75.0,47.0,103.0,0,0,0,0,0,0,0,23,0,51,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03194,Benign,0,4523717,172.31.69.8-172.31.0.2-52909-53-17,172.31.69.8,52909,172.31.0.2,53,17,2018-02-28 20:13:24.733515,1053,1,1,40,101,40,40,40.0,0.0,101,101,101.0,0.0,133903.13390313392,1899.3352326685665,1053.0,0.0,1053,1053,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,949.6676163342833,949.6676163342833,40,101,70.5,43.1335136523794,1860.5,0,0,0,0,0,0,0,0,1.0,70.5,40.0,101.0,0,0,0,0,0,0,0,20,0,50,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03195,Benign,0,1154990,172.31.64.11-172.217.13.238-50106-443-6,172.31.64.11,50106,172.217.13.238,443,6,2018-02-21 13:14:37.687453,11907,4,2,77,0,46,0,19.25,23.05609102457165,0,0,0.0,0.0,6466.784244562023,503.9052658100277,2381.4,5055.725892490613,11419,1,11907,3969.0,6476.343953188403,11443,14,1,1.0,0.0,1,1,2,0,0,0,0,0,80,40,335.93684387335185,167.96842193667592,0,46,12.833333333333334,20.439341150503523,417.7666666666667,2,0,0,2,6,0,0,0,0.5,12.833333333333334,19.25,0.0,0,0,0,0,0,0,0,12,0,0,256,205,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,171647920,BENIGN,-1
AL-03196,Brute Force,1,5613986,18.221.219.4-172.31.69.25-56620-21-6,18.221.219.4,56620,172.31.69.25,21,6,2018-02-14 14:37:37.783578,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2,FTP-BruteForce - Attempted,1
AL-03197,Benign,0,4300808,196.52.84.25-172.31.67.28-60773-3389-6,196.52.84.25,60773,172.31.67.28,3389,6,2018-03-01 19:52:43.544826,5409275,9,8,1128,1581,661,0,125.33333333333331,213.48302040209197,1173,0,197.625,406.1217050167528,500.8064851574379,3.142750183712235,338079.68749999994,765272.2680666203,3101139,2,5409275,676159.3749999999,1067304.131319377,3141847,2,5239705,748529.2857142858,1064258.6560475975,3101139,165808,5,5,0,0,1,0,204,184,1.6638089207888302,1.4789412629234049,0,1173,159.35294117647058,310.3705328265859,96329.86764705884,0,4,1,10,15,0,2,2,0.8888888888888888,159.35294117647058,125.33333333333331,197.625,0,0,0,0,0,0,0,66,0,93,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,5409275,BENIGN,-1
AL-03198,Benign,0,4139640,172.31.68.23-172.31.0.2-62344-53-17,172.31.68.23,62344,172.31.0.2,53,17,2018-02-23 21:29:35.202964,278,1,1,40,136,40,40,40.0,0.0,136,136,136.0,0.0,633093.5251798561,7194.244604316547,278.0,0.0,278,278,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,3597.1223021582737,3597.1223021582737,40,136,88.0,67.88225099390856,4608.0,0,0,0,0,0,0,0,0,1.0,88.0,40.0,136.0,0,0,0,0,0,0,0,20,0,68,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03199,Benign,0,4845357,69.16.250.107-172.31.66.118-63548-3389-6,69.16.250.107,63548,172.31.66.118,3389,6,2018-02-16 18:43:50.265933,1255857,8,7,1052,1429,581,0,131.5,196.37209577737872,1149,0,204.1428571428571,420.4990798925441,1975.5433938736653,11.944035029465937,89704.07142857143,249510.5840087332,953541,62,1255857,179408.14285714284,381106.38404275366,1042877,62,1216463,202743.8333333333,368297.2087966004,953541,39883,5,5,0,0,1,0,172,152,6.370152015715165,5.57388301375077,0,1149,165.4,310.5929352521905,96467.9714285714,0,2,1,10,14,0,1,1,0.875,165.4,131.5,204.14285714285717,0,0,0,0,0,0,0,70,0,95,8192,62948,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1255857,BENIGN,-1
AL-03200,Benign,0,1461462,172.31.64.11-172.31.0.2-54287-53-17,172.31.64.11,54287,172.31.0.2,53,17,2018-02-20 13:49:16.707184,90583,2,2,108,140,54,54,54.0,0.0,70,70,70.0,0.0,2737.8205623571757,44.158396167051215,30194.333333333336,51662.50978546564,89849,293,90142,90142.0,0.0,90142,90142,90290,90290.0,0.0,90290,90290,0,0,0,0,0,0,16,16,22.079198083525608,22.079198083525608,54,70,62.0,9.237604307034012,85.33333333333331,0,0,0,0,0,0,0,0,1.0,62.0,54.0,70.0,0,0,0,0,0,0,0,27,0,35,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03201,Benign,0,1003307,5.101.40.43-172.31.67.54-58984-3389-6,5.101.40.43,58984,172.31.67.54,3389,6,2018-02-15 20:31:36.169284,1718561,8,7,1128,1581,661,0,141.00000000000003,222.62332055996032,1173,0,225.8571428571429,430.0986044197418,1576.3187922919233,8.728232515459155,122754.35714285714,245488.7171123716,953258,3,1718561,245508.7142857143,390979.0392381303,1126497,3,1601327,266887.8333333333,336962.5175003396,953258,117355,5,5,0,0,1,0,172,152,4.655057341578216,4.073175173880939,0,1173,180.6,325.54565183484084,105979.97142857144,0,2,1,10,14,0,1,1,0.875,180.6,141.0,225.8571428571429,0,0,0,0,0,0,0,75,0,105,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1718561,BENIGN,-1
AL-03202,Benign,0,4748068,193.111.198.65-172.31.69.6-36967-3389-6,193.111.198.65,36967,172.31.69.6,3389,6,2018-02-22 19:05:09.393288,90113347,13,10,1389,2276,682,0,106.84615384615384,195.1485955854521,1884,0,227.6,588.7880584537851,40.67100071202549,0.2552341108803782,4096061.227272728,18306008.56971116,86045106,16,4068225,339018.75000000006,401045.74019093567,1189041,196,90113314,10012590.444444444,28515460.61061663,86045106,108446,7,5,0,0,0,1,272,212,0.144262758323692,0.1109713525566861,0,1884,159.34782608695656,407.8466298963209,166338.87351778656,1,2,1,12,22,0,1,2,0.7692307692307693,159.34782608695653,106.84615384615384,227.6,0,0,0,0,0,0,0,60,0,98,8192,0,7,20,4068241.0,0.0,4068241,4068241,86045106.0,0.0,86045106,86045106,-1,-1,90113347,BENIGN,-1
AL-03203,Benign,0,5244111,200.61.214.67-172.31.65.38-55142-445-6,200.61.214.67,55142,172.31.65.38,445,6,2018-02-15 21:25:03.033756,520006,5,4,286,170,103,0,57.2,52.48523601928451,131,0,42.5,61.7980582219215,876.9129586966304,17.30749260585455,65000.75,89590.74840430154,173511,3,519952,129988.0,86656.97201802826,173591,3,519976,173325.33333333334,215.91742248677693,173565,173146,3,2,0,0,0,1,112,92,9.615273669919194,7.692218935935355,0,131,50.66666666666666,53.56771415694346,2869.5000000000005,0,2,1,5,8,0,0,0,0.8,50.66666666666666,57.2,42.5,0,0,0,0,0,0,0,31,0,18,8192,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,520006,BENIGN,-1
AL-03204,Benign,0,5395361,103.225.177.7-172.31.66.58-21480-445-6,103.225.177.7,21480,172.31.66.58,445,6,2018-02-22 14:00:13.190473,1453344,7,7,364,594,103,0,52.0,49.21720566360237,409,0,84.85714285714286,147.25989335347282,659.169473985512,9.632956822335249,111795.69230769233,146732.91890448704,290558,67,1453037,242172.8333333333,118260.21231744289,291748,779,1453271,242211.8333333333,118543.20403028876,291774,240,4,4,0,0,0,1,152,152,4.816478411167624,4.816478411167624,0,409,68.42857142857144,106.8519567408134,11417.34065934066,1,2,1,8,13,0,0,0,1.0,68.42857142857143,52.0,84.85714285714286,0,0,0,0,0,0,0,26,0,42,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1453344,BENIGN,-1
AL-03205,Benign,0,1150162,223.31.33.250-172.31.64.107-20148-445-6,223.31.33.250,20148,172.31.64.107,445,6,2018-02-15 19:53:06.507153,260709,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23.014165218692103,52141.8,116447.27217586507,260449,23,260657,130328.5,184138.38399557004,260534,123,260624,130312.0,184247.98554665397,260595,29,0,0,0,0,0,1,68,68,11.507082609346051,11.507082609346051,0,0,0.0,0.0,0.0,1,2,1,0,5,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,260709,BENIGN,-1
AL-03206,DoS,0,6555400,18.219.193.20-172.31.69.25-53884-80-6,18.219.193.20,53884,172.31.69.25,80,6,2018-02-16 17:52:28.796675,160604,5,5,351,935,351,0,70.2,156.97197202048525,935,0,187.0,418.1447117924607,8007.272546138328,62.26494981445045,17844.88888888889,29714.88836612231,75453,4,160594,40148.5,36411.6132527339,75453,2233,160600,40150.0,36262.034535677485,77688,22,1,1,0,0,0,0,168,168,31.132474907225227,31.132474907225227,0,935,128.59999999999997,304.055258135754,92449.6,2,2,0,2,9,0,0,0,1.0,128.6,70.2,187.0,0,0,0,0,0,0,0,35,0,93,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,160604,DoS Hulk,-1
AL-03207,DoS,0,6880677,18.219.193.20-172.31.69.25-44620-80-6,18.219.193.20,44620,172.31.69.25,80,6,2018-02-16 17:54:49.236970,441371,7,5,818,935,409,0,116.85714285714285,199.57156491797505,935,0,187.0,418.1447117924607,3971.7154049541086,27.18801189928654,40124.63636363636,81479.3710472445,278033,4,441367,73561.16666666667,102184.22937893434,278033,1165,441366,110341.5,148825.73351294684,325125,25,2,1,0,0,0,0,232,168,15.859673607917149,11.328338291369391,0,935,146.08333333333331,294.2946755559911,86609.35606060606,2,2,0,3,11,0,0,0,0.7142857142857143,146.08333333333334,116.85714285714286,187.0,0,0,0,0,0,0,0,68,0,77,26883,237,2,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,441371,DoS Hulk,-1
AL-03208,Benign,0,2555856,172.31.65.71-172.31.0.2-58503-53-17,172.31.65.71,58503,172.31.0.2,53,17,2018-02-28 12:25:56.447931,493,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,239350.9127789047,4056.795131845842,493.0,0.0,493,493,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,2028.397565922921,2028.397565922921,51,67,59.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,59.0,51.0,67.0,0,0,0,0,0,0,0,25,0,33,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03209,Benign,0,5375366,172.31.67.35-172.31.67.127-137-137-17,172.31.67.35,137,172.31.67.127,137,17,2018-02-23 12:16:19.075541,5390346,8,0,544,0,68,68,68.0,0.0,0,0,0.0,0.0,100.92116535747428,1.4841347846687392,770049.4285714285,11816.154716561325,796845,765429,5390346,770049.4285714285,11816.154716561325,796845,765429,0,0.0,0.0,0,0,0,0,0,0,0,0,64,0,1.4841347846687392,0.0,68,68,68.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.0,68.0,0.0,544,8,100,0,0,0,1,68,0,0,0,0,7,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03210,Botnet,0,3798438,172.31.69.29-18.219.211.138-61180-8080-6,172.31.69.29,61180,18.219.211.138,8080,6,2018-03-02 18:15:43.544852,11438,5,5,326,129,326,0,65.2,145.79163213298628,112,0,25.8,48.74628190949541,39779.6817625459,874.2787200559538,1270.888888888889,3167.0346715991463,9700,13,11128,2782.0,4860.787041896268,10066,52,10917,2729.25,4657.1922424711365,9700,44,1,2,0,0,0,0,112,112,437.1393600279769,437.1393600279769,0,326,45.5,104.5660344258859,10934.055555555557,2,2,0,3,9,0,1,1,1.0,45.5,65.2,25.8,0,0,0,0,0,0,0,32,0,12,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,11438,Botnet Ares,-1
AL-03211,Benign,0,2902757,186.91.166.241-172.31.66.7-51795-445-6,186.91.166.241,51795,172.31.66.7,445,6,2018-02-16 15:50:41.661508,1062933,6,6,513,211,140,0,85.5,68.29860906343555,133,0,35.16666666666667,51.59618848971953,681.1341824931582,11.289516836903172,96630.2727272727,152746.49666626786,480250,25,1062862,212572.4,180219.1608980577,500831,1487,1062880,212576.0,166396.6904974375,480250,20489,4,3,0,0,0,1,128,140,5.644758418451587,5.644758418451587,0,140,60.33333333333333,63.41398373650196,4021.333333333334,0,2,1,7,11,0,0,0,1.0,60.333333333333336,85.5,35.166666666666664,0,0,0,0,0,0,0,42,0,17,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1062933,BENIGN,-1
AL-03212,Benign,0,4453758,172.31.69.5-104.20.116.11-55926-443-6,172.31.69.5,55926,104.20.116.11,443,6,2018-02-20 20:58:35.628637,174302,11,9,505,3817,194,0,45.90909090909091,76.83157494865577,1460,0,424.1111111111111,612.3888561291029,24796.0436483804,114.74337643859508,9173.789473684212,16159.474773432969,54565,2,172923,17292.3,19247.69654934209,54576,17,157551,19693.875,40897.4364423196,118878,2,4,4,0,0,1,0,232,192,63.10885704122729,51.63451939736778,0,1460,216.1,445.2807393567628,198274.9368421053,2,2,1,8,19,0,1,1,0.8181818181818182,216.1,45.90909090909091,424.1111111111111,0,0,0,0,0,0,0,25,0,190,8192,31,4,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,174302,BENIGN,-1
AL-03213,Brute Force,1,5783489,18.221.219.4-172.31.69.25-43882-21-6,18.221.219.4,43882,172.31.69.25,21,6,2018-02-14 15:52:24.447612,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2,FTP-BruteForce - Attempted,1
AL-03214,Benign,0,2755042,172.31.64.23-172.31.0.2-63774-53-17,172.31.64.23,63774,172.31.0.2,53,17,2018-02-14 19:36:06.785013,58483,2,2,68,250,34,34,34.0,0.0,125,125,125.0,0.0,5437.477557580835,68.39594412051365,19494.333333333336,24334.198349921728,46767,1,46767,46767.0,0.0,46767,46767,1,1.0,0.0,1,1,0,0,0,0,0,0,16,16,34.197972060256824,34.197972060256824,34,125,79.5,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,1.0,79.5,34.0,125.0,0,0,0,0,0,0,0,17,0,62,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03215,Benign,0,5616528,193.111.198.10-172.31.65.47-26373-3389-6,193.111.198.10,26373,172.31.65.47,3389,6,2018-02-23 13:06:23.951100,90103807,10,9,674,301,187,0,67.39999999999998,68.00196075604487,197,0,33.44444444444445,67.38714846154107,10.820852441895155,0.2108678937394953,5005767.055555556,20737943.32240651,88094724,17,2009047,223227.44444444444,372911.830255528,1178501,191,90103756,11262969.5,31046929.875691768,88094724,135,6,3,0,0,0,1,212,192,0.1109831019681554,0.0998847917713399,0,197,51.31578947368419,68.0719004122185,4633.783625730994,1,2,1,9,18,0,1,2,0.9,51.31578947368421,67.4,33.44444444444444,0,0,0,0,0,0,0,35,0,15,8192,0,6,20,2009083.0,0.0,2009083,2009083,88094724.0,0.0,88094724,88094724,-1,-1,90103807,BENIGN,-1
